smiles,d,FEPA,FEHA,b_idx,n_idx
B(c1c(Cl)cccc1)(c1c(Cl)cccc1)C(c8ccc(C(F)(F)F)cc8)C1CCCC(CCC)N1,2.976193458,-222.9111806,-95.42044041,0,34
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)Oc1c(c8ccc(C)cc8)ccc(c8ccc(C(F)(F)F)cc8)n1,3.101151904,-208.7391715,-103.5089727,0,62
B(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))C1C(N)c2cccc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c2N1(c3ccc(N(C)C)cc3),2.670136959,-196.0501944,-127.9572944,0,60
B1(C2CCC1CCC2)C2C(C)CCN(CCC1(c8ccc(C(F)(F)F)cc8))C2=N1,3.030298484,-232.1684626,-80.38554703,0,28
B(C=C(C(=O)CC))(C=C(C(=O)CC))c1onc(Cl)n1,2.601225969,-186.5262317,-117.13436,0,18
B(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))c1c2c(C(F)(F)F)cccc2c(F)N1(F),2.593519595,-122.2334433,-136.2600252,0,42
B(c1ccc(Br)cc1)(c1ccc(Br)cc1)c1c(CC)Sc(c8ccc([N+](=O)([O-]))cc8)n1,2.589110322,-204.0751542,-110.977397,0,30
B(C=C)(C=C)c1c([H])ccc(CCCC)c1N(CC(C)(C)(C))(CC(C)(C)(C)),3.350897844,-212.5090636,-65.73826483,0,15
B(CC)(CC)N1c(CCCC)c(CC)nn1,2.434816073,-211.4609014,-77.85522549,0,15
B(c1cc(F)ccc1)(c1cc(F)ccc1)n1c(CC(C)(C)C)cc(=O)c(OC)n1,2.379141673,-197.0177238,-101.1267933,0,28
B(CC(c1c(F)c(F)c(F)c(F)c1(F)))(CC(c1c(F)c(F)c(F)c(F)c1(F)))C(=C([O][H]))C(=C(c6c(OC)cccc6(OC)))N1(CSCC1),3.476666675,-211.5047449,-95.02751522,0,42
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))c1c(C(C)C)c2cc([H])cnc2N1(c4ccc(c2ccccc2)cc4),2.652752497,-183.1330853,-103.3017192,0,30
B(C#C)(C#C)c1c(c8ccc(C)cc8)ccc(c14)c(c23)cccc2cccc3c(c45)ccc(CC)c5N(CCCC)(CCCC),3.040181299,-217.1462104,-73.8985655,0,36
B1(N(C)CCN1(C))C1N(c8ccc(C)cc8)C=C(C(=O)OCC)N1,2.624960352,-211.7739833,-50.89805709,0,23
B(C#C)(C#C)c1c(NC)cccc1c2cccc(OC)c2N1(CCCCCC1),2.936780174,-208.5688347,-71.98817135,0,7
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C(C(F)(F)F)C(=C(Br))N(C9CCCCC9)(C9CCCCC9),3.876500584,-205.1471011,-122.0126966,0,47
B(C=C(C(=O)OC))(C=C(C(=O)OC))C1N=C(C(C)C)N=n1,3.664632983,-213.3652672,-109.5403069,0,20
B(C=C(c1ccccc1))(C=C(c1ccccc1))c1c(CC(C)(C)C)cc2ccccc2c1c3c4ccccc4cc(C(C)(C)C)c3N1(C(C(=O)[OH])CCCC1),4.061494621,-218.8004387,-85.06814668,0,46
B(c1c(F)c(F)cc(F)c1(F))(c1c(F)c(F)cc(F)c1(F))N1C([Si](C)(C)C)CC(c8ccc(C(F)(F)F)cc8)N1,2.47864018,-191.1156753,-87.55501508,0,39
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(CC(C)(C)C)C1CCCC([H])N1(C=CCCCC),4.084355221,-197.7141891,-142.3088165,0,38
B1(N(c6c(F)c(F)c(F)c(F)c6(F))C(C)=C(C)N1(c5c(F)c(F)c(F)c(F)c5(F)))c1c(c8c(C)cc(C)cc8(C))N1,2.816378039,-216.9116691,-93.69773988,0,40
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))C(c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)cccc1)=C(c1ccccc1(c8cc(C(F)(F)F)cc(C(F)(F)F)c8))N(c6ccc(Cl)cc6)(c6ccc(Cl)cc6),4.026799143,-174.9628833,-110.4609744,0,60
B1(OCCCO1)C1(c8ccc([N+](=O)([O-]))cc8)C(C2)CCC2C1(c8ccc(C)cc8)N(c3c(N(C)C)cccc3)(c3c(N(C)C)cccc3),3.126500032,-227.4186999,-58.48651781,0,29
B(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)N1c(CC(C)CC)c(c8ccc(C)cc8)nn1,2.496488874,-195.7725011,-128.1061161,0,45
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C2N=C(NC)C(C12)=C(c6c(OC)cccc6(OC))CN1(c4c(C)c(C)c(C)c(C)c4(C)),2.534039313,-235.6148935,-102.2825148,0,40
B1(C2CCC1CCC2)C1C(CCCC)Cc2cccc(c8c(F)cc(F)cc8(F))c2N1(c5cc(F)ccc5),2.487479427,-203.3337837,-78.95663694,0,30
B(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))c1c(c8c(C)cc(C)cc8(C))cnc(CC(C)CC)n1,2.49835441,-207.4601532,-126.4982494,0,42
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))C1C(c6c(OC)cccc6(OC))c2cccc(CC(C)CC)c2N1(c7cc2ccccc2cc7),2.852006932,-217.284671,-110.6358761,0,44
B(C=C(C(=O)CC))(C=C(C(=O)CC))N1C(c8ccccc8)CCC(F)N1,2.400542755,-187.2336473,-73.25310714,0,25
B(C1CCCC1)(C1CCCC1)C(c8ccccc8)c1cc(=O)cc(c8c(C)cc(C)cc8(C))N1(c7c(C)cc(C)cc7(C)),3.576286555,-186.2766245,-85.08981271,0,33
B(C=C)(C=C)N1C(c8ccccc8)COC([H])N1(CCC),2.443344611,-199.6921238,-54.57610471,0,16
B(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-]))))c1c(c8ccc(C)cc8)ccc(C(C)(C)C)n1,2.515913339,-210.6365328,-123.8494139,0,31
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C1C(Cl)CCCC1C(C(=O)OCC)N(c5c(F)c(F)c(F)c(F)c5(F))(c5c(F)c(F)c(F)c(F)c5(F)),5.038237757,-164.647003,-115.3675153,0,52
B1(ccscc1)C1C(CC(C)CC)Cc2cccc(S(=[O])(=[O])[O]CC)c2N1,2.453621701,-211.7287773,-81.8044219,0,26
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)C(=C([O][H]))C(N)N(c6ccc(OC)cc6)(c6ccc(OC)cc6),3.684596773,-218.9186466,-100.8748535,0,22
B(C=CCCCC)(C=CCCCC)C1C(CC(C)CC)CCCC1C(c8ccc(C(F)(F)F)cc8)N(c3ccc(C)cc3)(c3ccc(C)cc3),4.420788573,-209.2337913,-73.74731463,0,35
B1(OCCCO1)C(CC(C)CC)C(=C(C(C)(C)C))N(c4c(C)c(C)c(C)c(C)c4(C))(c4c(C)c(C)c(C)c(C)c4(C)),3.089547613,-221.01687,-51.84592938,0,18
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))N2C(Cl)CCP(CCC1(C(C)(C)C))C2=N1,2.916713563,-215.7417968,-110.2562748,0,37
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))c1c(N)cccc1C=C(F)N(c4ccc(c2ccc(C(=O)[OH])cc2)cc4)(c4ccc(c2ccc(C(=O)[OH])cc2)cc4),2.920979538,-187.5005668,-126.5652718,0,25
B(c1c(F)cc(Cl)cc1(F))(c1c(F)cc(Cl)cc1(F))c1c(C(F)(F)F)ccc(c8ccc(C)cc8)n1,2.528718968,-215.9119627,-112.1051897,0,35
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))C(C(=O)OCC)c1cc(=O)cc(F)N1(C=CCCCC),3.102598185,-167.4549855,-126.59916,0,34
B1(Sc2ccccc2S1)C1(CC(C)CC)CCC1(CC(C)CC)n1(C(C)(C)CCc2ccccc12),3.919056381,-210.7305519,-86.06529102,0,23
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C(=C(F)C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F))N(c6ccc(OC)cc6)(c6ccc(OC)cc6),2.60490658,-196.1074493,-115.2637171,0,56
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))n1c(c6c(OC)cccc6(OC))cc(=O)c(c8c(C)cc(C)cc8(C))n1,2.496182383,-210.5894461,-111.1802809,0,44
B(C(C)(C)C)(C(C)(C)C)N1c(c6c(OC)cccc6(OC))cc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)n1,2.482699692,-212.8689334,-95.00745542,0,37
B1(Oc2ccccc2O1)c1c(c8ccc(C(F)(F)F)cc8)Oc(c8c(F)cc(F)cc8(F))n1,2.547191693,-208.3736469,-82.09605739,0,32
B(c1c(F)cc(Cl)cc1(F))(c1c(F)cc(Cl)cc1(F))c2c(NC)ccc(c23)c4ccccc4c(c13)ccc(c7ccc(N(C)C)cc7)c1n1(cccc1),2.868579385,-203.0112208,-94.59590772,0,21
B(C=C(C(=O)))(C=C(C(=O)))C1C(OC)CCC(c7ccc(N(C)C)cc7)C1n1(C(C)(C)CCc2ccccc12),3.450923936,-213.2684756,-95.99794379,0,26
B(c1c(F)c(F)cc(F)c1(F))(c1c(F)c(F)cc(F)c1(F))c1c([Si](C)(C)C)cn(c8c(C)cc(C)cc8(C))n1,2.581060947,-216.1131143,-108.6456998,0,38
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))c1c(CC)cccc1C(c8ccccc8)N1(C(C(=O)[OH])CCC1),4.44135045,-215.5822954,-111.4360593,0,38
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))C(c7ccc(N(C)C)cc7)C(C(=O)OCC)N1(CCCCCCC1),4.038167329,-217.9131716,-108.6379132,0,39
B(C=C(C(=O)[Cl]))(C=C(C(=O)[Cl]))N2C(C)CCP(CCC1(CCC))C2N1,3.149495688,-202.9880883,-84.30921503,0,24
B(c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)c1c(c8ccc([N+](=O)([O-]))cc8)cnc(c7ccc(N(C)C)cc7)n1,2.51373286,-237.5190382,-85.64501678,0,42
B(C=C)(C=C)C(c1c(CCCC)cccc1)=C(c1ccccc1(C))N(c4c(C)c(C)c(C)c(C)c4(C))(c4c(C)c(C)c(C)c(C)c4(C)),3.038222061,-205.7651101,-62.83224414,0,24
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))C1C(c7ccc(N(C)C)cc7)CCCC1C(C(C)C)N(C=CN(C)C)(C=CN(C)C),4.126423369,-219.2020509,-60.83547313,0,38
B(c1c(F)c(F)cc(F)c1(F))(c1c(F)c(F)cc(F)c1(F))C(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)C1CCc2cccc(CCCC)c2N1(c5c(F)c(F)c(F)c(F)c5(F)),3.277180151,-179.251698,-127.0840019,0,49
B(C#C)(C#C)C(C)=CC(OC)N1(CCCCCC1),4.288922467,-212.2959733,-73.12944066,0,11
B(C=C(C(=O)OC))(C=C(C(=O)OC))c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)ccc(c12)Nc(c23)ccc(F)c3N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),3.511160187,-206.7899415,-94.61574172,0,40
B(c1c(F)cccc1(F))(c1c(F)cccc1(F))C([Si](C)(C)C)C1CCc2cccc(c8ccccc8)c2N1,2.937041457,-212.352596,-87.44011606,0,37
B(CC)(CC)c1c([H])n(C(C)C)nn1,2.605280841,-219.9114943,-67.53098351,0,12
B1(Oc2ccccc2O1)c1c(CCCC)c2cc(c8c(C)cc(C)cc8(C))cnc2N1(CCCCC),2.707392908,-191.3036845,-74.36029852,0,30
B(CC)(CC)c1c(c8ccc(C(F)(F)F)cc8)cc2cccc(c7ccc(N(C)C)cc7)N12,2.632442003,-172.7756259,-67.74108032,0,32
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))C(=C([H])C(F))n1(cncc1),2.582914619,-154.3769266,-133.9119477,0,21
B(F)(F)C(Br)C1CCCC(c8ccc([N+](=O)([O-]))cc8)N1,3.074912282,-194.4440696,-105.2906113,0,19
B(C(F)(F)C(F)(F)F)(C(F)(F)C(F)(F)F)C(Cl)C(=C(C(C)C))N(c4ccc(c2ccccc2)cc4)(c4ccc(c2ccccc2)cc4),3.708039055,-182.6456787,-148.1885234,0,22
B(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))c1c2c([H])cccc2c(CC)N1(c7c(C)cc(C)cc7(C)),2.785672228,-169.2384714,-105.9820971,0,47
B(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))/N=N\N1(CCOCC1),2.360815937,-169.666686,-97.71349108,0,30
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)c1c([Si](C)(C)C)cc(CC)N1(C1C(C2)CCC2C1),2.614532092,-189.2030193,-99.14688915,0,49
B(C#C)(C#C)C([Si](C)(C)C)C(=C(S(=[O])(=[O])[O]CC))N(C1C(C2)CCC2C1)(C1C(C2)CCC2C1),3.008717792,-212.64278,-84.556209,0,18
B(c1ccc(C)s1)(c1ccc(C)s1)c1c(CC(C)(C)C)cc2ccccc2c1c3c4ccccc4cc([O][H])c3N(CC)(CC),3.339209812,-219.8088644,-77.76363591,0,39
B(c1c(OC)cccc1(OC))(c1c(OC)cccc1(OC))c1c([H])Oc(c8ccccc8)n1,2.599010821,-231.4334571,-70.78769078,0,31
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C1(c8ccc([N+](=O)([O-]))cc8)CCC1(c8ccc([N+](=O)([O-]))cc8)N(c5c(F)cccc5)(c5c(F)cccc5),4.16100119,-192.9337304,-127.2373978,0,61
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))C1(CC(C)(C)C)CCCC(C12)CCCC2(c8ccccc8)n1(C(C)(C)CCc2ccccc12),4.508506203,-211.3281186,-101.4089134,0,38
B(c1c(F)cc(F)cc1(F))(c1c(F)cc(F)cc1(F))c1c(C(F)(F)F)cn(S(=[O])(=[O])[O]CC)n1,2.595956862,-195.720268,-118.6647967,0,33
B(c1c(Cl)cccc1(Cl))(c1c(Cl)cccc1(Cl))N1C(NC)CC(NC)N1(C(C)CC),2.53273774,-217.0620429,-62.85999272,0,25
B(CCC)(CCC)c1c(c8c(F)cc(F)cc8(F))cc([H])N1(c7cc2ccccc2cc7),2.678256735,-178.7171782,-73.77700515,0,20
B1(Sc2ccccc2S1)c1nc(Cl)on1,2.604338254,-186.7896737,-102.7344026,0,14
B(CC(C)(C)C)(CC(C)(C)C)C1(N)CC1(c8ccc(C(F)(F)F)cc8)N(CCN(C)C)(CCN(C)C),2.495727409,-211.8172298,-80.1287378,0,12
B(c1ccc(C)cc1)(c1ccc(C)cc1)C(Br)c1cc(=O)cc(C(C)(C)C)N1(c7c(Cl)c(Cl)c(Cl)c(Cl)c7(Cl)),3.506820932,-173.8154023,-100.2969479,0,27
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)C(C(C)(C)C)C1CCc2cccc(c8ccccc8)c2N1(F),3.882642648,-199.8654314,-99.56362761,0,37
B1(ccscc1)C1C(c7ccc(N(C)C)cc7)N=NN1,2.608778214,-201.6839795,-76.08555848,0,19
B1(cc(c2ccccc2)ccc(c3ccccc3)c1)c1c(c8ccccc8)ccc(c12)ccc(C)c2N1(C(C(=O)[OH])CSC1(C)(C)),2.906314106,-209.6325594,-62.34952422,0,36
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)C(c1c(c8ccc(C)cc8)cccc1)=C(c1ccccc1(c8ccccc8))N(C1C(C2)CCC2C1)(C1C(C2)CCC2C1),4.127845526,-213.381373,-89.07828873,0,44
B(CC(C)(C)C)(CC(C)(C)C)N1C(C)CCC(CCCC)N1(Br),2.447710967,-205.1473536,-82.9961505,0,21
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))c1c(C(C)(C)C)cc(c23)ccc2cc(c8c(C)cc(C)cc8(C))c(c13)N(c3ccc(N(C)C)cc3)(c3ccc(N(C)C)cc3),3.140933576,-220.2356049,-84.41300826,0,44
B(F)(F)c1c2c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)cccc2c([Si](C)(C)C)N1(C=C(C(=O)([N+](=O)([O-])))),2.53151315,-150.0601267,-107.842437,0,29
B(OC)(OC)c1c(c8ccccc8)ccc(c8ccc(C)cc8)n1,2.458732476,-226.7278867,-51.27129039,0,23
B(c1ccc(C)s1)(c1ccc(C)s1)c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)Sc(Cl)n1,2.480240506,-195.5541686,-92.97254714,0,31
B1(cc1)C1C(c8ccc(C)cc8)CCC2CCCC(C(F)(F)F)N12,2.597162201,-204.9343581,-63.01923139,0,23
B(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))(c1c(F)c(F)c(C(F)(F)F)c(F)c1(F))C1C(c8c(F)cc(F)cc8(F))N=NN1(c6ccc(OC)cc6),2.588226283,-168.2375732,-142.3624178,0,42
B(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)(c1cc(C(F)(F)F)cc(C(F)(F)F)c1)c1c(c8ccccc8)cn(c8ccccc8)n1,2.590045988,-199.7190878,-115.8103065,0,45
B(C(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))c1c(F)c(F)c(F)c(F)c1(F))(C(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))c1c(F)c(F)c(F)c(F)c1(F))C1([O][H])CCC1(NC)N1(C(C(=O)[OH])C1),3.758117875,-187.0115557,-134.867443,0,76
B(C=CC(C)C)(C=CC(C)C)N1c(c8ccc(C)cc8)c(c8ccc(C(F)(F)F)cc8)nn1,2.489693176,-213.3455694,-92.51217137,0,32
B(OC)(OC)c4c(c8ccccc8)ccc(c34)ccc(c23)ccc(c12)ccc([Si](C)(C)C)n1,2.791365159,-234.5007983,-50.74933387,0,32
B(c1c(F)cc(Cl)cc1(F))(c1c(F)cc(Cl)cc1(F))c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1,2.8811402,-192.3361206,-119.668202,0,34
B(C=C)(C=C)N2C(Br)CN(CC1(N))C2=N1,3.13332257,-222.0017709,-86.87250734,0,14
B(c1cc(Br)cc(Br)c1)(c1cc(Br)cc(Br)c1)C(Br)=CC(C(F)(F)F)N(C(C)(C)C)(C(C)(C)C),4.664299671,-194.6085917,-121.4273517,0,25
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))C1C(CC(C)(C)C)CCC2CCCC(c6c(OC)cccc6(OC))N12,2.801953322,-237.4092329,-84.80290928,0,43
B1(c2ccccc2c3ccccc31)C1(CC)CCCC(C12)CCCC2(CC(C)(C)C)N1(COCC1),4.302082111,-209.0023776,-78.90934018,0,30
B(c1c(N(C)C)cccc1(N(C)C))(c1c(N(C)C)cccc1(N(C)C))C1C(c6c(OC)cccc6(OC))CCCC1C(NC)N(C(C)C)(C(C)C),2.836995654,-230.893357,-61.08580011,0,3
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))c1c(c6c(OC)cccc6(OC))cccc1C=C(S(=[O])(=[O])[O]CC)N(c4ccc(c2ccc(C(=O)[OH])cc2)cc4)(c4ccc(c2ccc(C(=O)[OH])cc2)cc4),5.066650837,-196.0115257,-107.9974331,0,43
B(C(C)(C)C)(C(C)(C)C)C1(C)CCCC(C12)CCCC2([H])N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),4.322913607,-220.0434766,-61.31987515,0,20
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))c1c(c8ccc(C(F)(F)F)cc8)N1,2.746927711,-221.6641781,-71.35265966,0,31
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))C1C([Si](C)(C)C)CC(C(F)(F)F)CN1(c5c(F)c(F)c(F)c(F)c5(F)),2.795601633,-187.6244597,-116.4950146,0,32
B(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))(c1c(C(F)(F)F)cc(C(F)(F)F)cc1(C(F)(F)F))Oc1c(c8ccc(C(F)(F)F)cc8)ccc(F)n1,2.854530879,-180.1464968,-122.6749745,0,54
B(c1c(Br)cc(Br)cc1(Br))(c1c(Br)cc(Br)cc1(Br))C(c7ccc(N(C)C)cc7)c1ccc(S(=[O])(=[O])[O]CC)N1(C(C)(C)C),3.936980657,-182.4470197,-113.9997022,0,39
B(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))N2C(c8ccc(C)cc8)CN(CCC1(CCCC))C2=N1,2.949798883,-217.6674319,-100.5621576,0,42
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C1C(CC)CC2CCCC(c7ccc(N(C)C)cc7)N12,2.800581375,-205.8094181,-146.7763269,0,46
B(CC(C)(C)C)(CC(C)(C)C)C2C(CC(C)CC)CCN(CCC1(Br))C2=N1,3.012298066,-223.4889927,-74.60589163,0,26
B(c1c(Br)cc(Br)cc1(Br))(c1c(Br)cc(Br)cc1(Br))c1c(c8c(F)cc(F)cc8(F))ccc(c12)Nc(c23)ccc(S(=[O])(=[O])[O]CC)c3N(C=C)(C=C),3.485728301,-188.3808674,-109.8664082,0,47
B(C=C(C(=O)))(C=C(C(=O)))C1C(CC(C)CC)CCC2CC(S(=[O])(=[O])[O]CC)N12,2.550297875,-203.847329,-101.7384581,0,27
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c1c(c7ccc(N(C)C)cc7)N1,2.818097772,-196.3335166,-122.029536,0,38
B(c1c(Cl)cccc1)(c1c(Cl)cccc1)c1c(S(=[O])(=[O])[O]CC)Oc(S(=[O])(=[O])[O]CC)n1,2.595958746,-196.3753063,-108.9457251,0,31
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)c1c(C(C)C)cccc1CC(c8ccc(C)cc8)N1(C2CCC1(CC2)),4.621360748,-219.4697376,-99.93026629,0,57
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)c1c(c7ccc(N(C)C)cc7)n(NC)nn1,2.578582599,-219.2298373,-99.04572728,0,34
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)N1c(NC)cc(CCC)n1,2.528269276,-217.2291078,-100.3441739,0,26
B(CC(c1c(F)c(F)c(F)c(F)c1(F)))(CC(c1c(F)c(F)c(F)c(F)c1(F)))c1c(CCC)ccc(c12)Cc(c23)ccc(N)c3N(c3c(N(C)C)cccc3)(c3c(N(C)C)cccc3),3.607816172,-211.4254981,-87.53955053,0,44
B(C(F)(F)F)(C(F)(F)F)c1c2c(C(C)(C)C)cccc2c(C(=O)OCC)N1(c7cc2ccccc2cc7),2.587954175,-169.6077995,-129.2294449,0,26
B(c1c(F)cccc1(F))(c1c(F)cccc1(F))C1C(CC)c2cccc(Br)c2N1(c4ccccc4),2.715911976,-202.563172,-99.4811091,0,28
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)N(c8c(F)cc(F)cc8(F))N(CC)N(CCCCC)(CCCCC),2.64429314,-197.6763782,-83.91092136,0,25
B1(c2ccccc2c3ccccc31)c1c(NC)c(=O)cc(CC)N1,2.494432364,-180.2068993,-95.11032653,0,23
B(C=C(C(=O)[Cl]))(C=C(C(=O)[Cl]))c1c(CCC)cn(c8ccc(C)cc8)n1,2.528847067,-206.0927905,-109.3298705,0,25
B(c1ccc(C)s1)(c1ccc(C)s1)n1c([H])cc(=O)c(c8ccc(C(F)(F)F)cc8)n1,2.482928622,-201.8264917,-105.2673982,0,29
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)C1C(CC(C)CC)N=NN1(c3ccc(C)cc3),2.713235659,-179.1002575,-115.2298428,0,28
B(C=C)(C=C)Cc1c(c8c(F)cc(F)cc8(F))ccc(C(=O)OCC)n1,3.253406429,-217.8811326,-82.20763052,0,25
B(C=CC(C)(C)C)(C=CC(C)(C)C)N2C(C(C)C)CCN(CCC1(C(C)(C)C))C2=N1,2.783206793,-243.4770396,-59.75972675,0,29
B(F)(F)c1c(C(=O)OCC)ccc(c12)Cc(c23)ccc(c8ccc([N+](=O)([O-]))cc8)c3N(CC(C)(C)(C))(CC(C)(C)(C)),3.610540881,-208.6384459,-93.88991001,0,30
B(c1ccc(C)cc1)(c1ccc(C)cc1)C1C(c8ccc([N+](=O)([O-]))cc8)Cc2cccc(Br)c2N1,2.488127501,-202.579529,-97.06708691,0,34
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)c1c(F)Nc(c8ccc(C(F)(F)F)cc8)n1,2.612383266,-203.8463504,-112.2133308,0,54
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C1C(c8ccccc8)N=NN1(C(C)(C)C),2.654138258,-163.006854,-154.313388,0,37
B(c1c(C)cccc1(C))(c1c(C)cccc1(C))C1C(C(C)(C)C)CC2CCCC(NC)N12,2.70458976,-222.3151363,-68.06990265,0,31
B(C(C)(C)C)(C(C)(C)C)C1(c7ccc(N(C)C)cc7)CC1(c8c(F)cc(F)cc8(F))N(C=CN(C)C)(C=CN(C)C),3.568168413,-225.8856696,-70.04461153,0,30
B1(ccocc1)N2C(CC(C)(C)C)CN(CC1(C))C2=N1,3.172978174,-235.3452989,-55.82386764,0,19
B(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))(c1c(Cl)c(F)c(Cl)c(F)c1(Cl))C1C(C(C)C)c2cccc(F)c2N1(C=CC(C)(C)C),2.770560811,-189.5341622,-121.66815,0,35
