smiles,d,FEPA,FEHA,b_idx,n_idx
B(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))n1c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)cc(=O)c(CC(C)(C)C)n1,2.452061816,-180.7777744,-138.1360752,0,48
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))c1c(c8ccc(C)cc8)Sc(N)n1,2.587220965,-203.0300919,-113.8365158,0,29
B(c1c(N(C)C)cccc1(N(C)C))(c1c(N(C)C)cccc1(N(C)C))C(C(=O)OCC)c1ccc(CC(C)CC)N1,2.904263049,-216.6300532,-62.1841582,0,15
B1(C2CCC1CCC2)N(S(=[O])(=[O])[O]CC)N([H])n1(c2ncccc2cc1),2.419859395,-182.7798644,-85.74988023,0,15
B(CCc1ccccc1)(CCc1ccccc1)C1C(C(=O)OCC)CC2CCCC(CCCC)N12,2.638343041,-222.6294032,-78.44289641,0,34
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)Cc1c([Si](C)(C)C)ccc(OC)n1,3.092696115,-220.4898106,-95.94236859,0,27
B(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c1c2c([Si](C)(C)C)cccc2c(C(=O)OCC)N1(C),2.73784897,-168.0282999,-157.9756398,0,44
B1(Oc2ccccc2O1)Nc1c(Cl)cn(c8ccc([N+](=O)([O-]))cc8)n1,2.959413471,-200.9872512,-82.68329052,0,24
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)N2C([Si](C)(C)C)CCC(CCC1(C(F)(F)F))C2=N1,2.726242049,-210.007947,-89.96826992,0,56
B(C1CCCCC1)(C1CCCCC1)c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)ccc(c12)ccc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c2N1(CCCN2CCCNC12),3.907780825,-238.8582392,-100.3516743,0,49
B(c1c(C)cc(C)cc1(C))(c1c(C)cc(C)cc1(C))c2c(c7ccc(N(C)C)cc7)ccc(c23)ccc(c13)ccc(C(=O)OCC)c1N1(CCOCC1),3.174263256,-209.6878295,-69.20993151,0,47
B(c1c(F)cccc1)(c1c(F)cccc1)c1c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)cc(c8ccc(C)cc8)N1(C=CN(C)C),2.632754599,-183.8583434,-92.14872373,0,40
B1(OccO1)C1(c6c(OC)cccc6(OC))CC1(c8ccc([N+](=O)([O-]))cc8)N(c4ccccc4)(c4ccccc4),4.017025185,-210.662234,-68.80750134,0,27
B(c1cc(Cl)cc(Cl)c1)(c1cc(Cl)cc(Cl)c1)N1c(c8ccc([N+](=O)([O-]))cc8)c(CCC)nn1,2.481919429,-197.6252564,-120.9082442,0,33
B(OC)(OC)C1C(CCC)CCCC1C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N(C(C)(C)C)(C(C)(C)C),4.103929928,-196.1853929,-78.46755148,0,28
B1(N(c6c(F)c(F)c(F)c(F)c6(F))C(C)=C(C)N1(c5c(F)c(F)c(F)c(F)c5(F)))C1C(C(F)(F)F)c2cccc(N)c2N1(c6ccc(Br)cc6),2.778845316,-191.1694713,-108.4176175,0,42
B(c1c(Cl)cccc1)(c1c(Cl)cccc1)C(NC)([O][H])N(F)(F),2.547584195,-203.4556593,-106.9506976,0,16
B(c1ccc(C)o1)(c1ccc(C)o1)c1c(N)c(=O)cc(N)N1,2.470275744,-184.6273753,-82.42364109,0,21
B(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-]))))N1c(c7ccc(N(C)C)cc7)c(C(C)C)nn1,2.5120661,-203.3528448,-125.1160495,0,31
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))c1c(NC)cccc1N=C(c8c(F)cc(F)cc8(F))N(c4ccc(c2ccccc2)cc4)(c4ccc(c2ccccc2)cc4),2.907903659,-225.0779066,-104.9953636,0,29
B(c1ccc(Br)cc1)(c1ccc(Br)cc1)c1nc(C)sn1,2.559075782,-201.0958786,-102.7541662,0,20
B(CC(C)(C)C)(CC(C)(C)C)C1C([Si](C)(C)C)CC2CCCC([Si](C)(C)C)N12,2.621201637,-235.2195954,-62.54869153,0,27
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C1C(C(=O)OCC)CCC([H])C1N1(CCCN2CCCNC12),3.342061038,-220.3072609,-106.3741327,0,50
B(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))(c1c(Cl)c(Cl)c(Cl)c(Cl)c1(Cl))Nc1c(C(F)(F)F)cn(Br)n1,2.904568625,-181.9525513,-110.0211225,0,33
B1(cc(c2ccccc2)ccc(c3ccccc3)c1)N2C(NC)CN(CC1(CCCC))C2=N1,3.184038824,-236.1868258,-67.02129001,0,32
B(Cl)(Cl)c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)ccc(c12)Oc(c23)ccc(C(F)(F)F)c3N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),3.704734687,-191.2532175,-108.9194129,0,33
B(c1cc(Br)cc(Br)c1)(c1cc(Br)cc(Br)c1)c2c(F)ccc(c23)c4ccccc4c(c13)ccc(Br)c1N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),3.805860545,-191.6775481,-107.9333841,0,37
B(C=C)(C=C)c1c(F)ccc(c12)Cc(c23)ccc(C(C)C)c3N(c4ccccc4)(c4ccccc4),3.023361252,-202.6820286,-69.79637713,0,22
B(c1cc(Br)cc(Br)c1)(c1cc(Br)cc(Br)c1)n1c(c8ccc(C(F)(F)F)cc8)cc(=O)c(CCCC)n1,2.403030926,-187.9538442,-125.9113818,0,37
B(c1ccc(C)cc1)(c1ccc(C)cc1)c1c(c8c(F)cc(F)cc8(F))n([H])nn1,2.591763174,-216.6270951,-84.02780376,0,28
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C1C(c8c(F)cc(F)cc8(F))Cc2cccc(F)c2N1,2.449534437,-198.3053467,-113.2383199,0,58
B(C(C)(C)C)(C(C)(C)C)c3c1c(c7ccc(N(C)C)cc7)cccc1ccc2cccc(c8ccccc8)c2c3N1(CCN(c6ccccc6)CC1),4.122073635,-216.1546309,-62.25327279,0,40
B(C=CC(C)(C)C)(C=CC(C)(C)C)c1c2c(C(C)C)cncc2c(S(=[O])(=[O])[O]CC)N1(C(C)(C)C),2.633546593,-181.4387023,-76.62420352,0,30
B(Br)(Br)C1C(NC)CCCC1C(OC)n1(C(C)(C)CCc2ccccc12),2.927893115,-207.4444297,-112.2862833,0,5
B(c1ccc(C)o1)(c1ccc(C)o1)C1C(c8ccc(C(F)(F)F)cc8)CCCC1C([H])n1(ccc(=O)cc1),3.981672929,-164.6772084,-88.70637119,0,30
B(c1cc(Br)cc(Br)c1)(c1cc(Br)cc(Br)c1)N2C(CCCC)CCP(CCC1(CC(C)(C)C))C2N1(c4ccccc4),3.848678384,-200.0589131,-87.97143626,0,35
B(c1c(F)cccc1)(c1c(F)cccc1)c1c(N)cccc1C=C(S(=[O])(=[O])[O]CC)N1(CCC1),2.894857456,-210.5203271,-88.99441199,0,17
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))c1c(c8ccc([N+](=O)([O-]))cc8)cccc1N=C(CC)N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),2.999888401,-223.3582734,-97.86762201,0,34
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))c1c(Cl)cccc1CC(c8ccccc8)N1(CC1),4.881666696,-208.1451615,-61.14038787,0,34
B(c1c(OC)cccc1(OC))(c1c(OC)cccc1(OC))c1c(CCC)cnc(CC(C)CC)n1,2.467860792,-237.6896578,-72.80833352,0,34
B(c1c(F)c(F)cc(F)c1(F))(c1c(F)c(F)cc(F)c1(F))c1c(c6c(OC)cccc6(OC))cccc1N=C(CC(C)(C)C)N1(C(C(=O)[OH])Cc2ccccc21),3.133334227,-234.993192,-98.89177805,0,37
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))N2C([Si](C)(C)C)CCC(CCC1(CCC))C2=N1,2.763537488,-222.6662296,-79.85619271,0,35
B(c1c(Br)c(Br)cc(Br)c1(Br))(c1c(Br)c(Br)cc(Br)c1(Br))C1(c8c(F)cc(F)cc8(F))CCC1(CC(C)CC)N(C1C(C2)CCC2C1)(C1C(C2)CCC2C1),3.372732546,-210.3778949,-114.8174768,0,39
B(c1c(Cl)cc(F)cc1(Cl))(c1c(Cl)cc(F)cc1(Cl))C1(CC)CC1(C(C)(C)C)N(c4ccc(c2ccccc2)cc4)(c4ccc(c2ccccc2)cc4),4.193528926,-202.4940981,-92.69014791,0,28
B(c1c(F)cc(Cl)cc1(F))(c1c(F)cc(Cl)cc1(F))N1c(NC)nc(C(=O)OCC)n1,2.574124325,-211.7485263,-112.4914748,0,30
B1(N(c2ccccc2)C(C)=C(C)N1(c3ccccc3))C1(S(=[O])(=[O])[O]CC)CCCC(C12)CCCC2(C(C)C)N(c5ccc(F)cc5)(c5ccc(F)cc5),4.616683972,-223.4515322,-65.8254475,0,38
B(c1c(C)cccc1(C))(c1c(C)cccc1(C))C1C(C(=O)OCC)Cc2cccc(c8ccccc8)c2N1,2.496144992,-208.9579668,-77.50563966,0,37
B(c1c(F)c(Cl)c(F)c(Cl)c1(F))(c1c(F)c(Cl)c(F)c(Cl)c1(F))C([H])=C(C(=O)OCC)n1(C(C)(C)CCc2ccccc12),3.102506967,-194.4398859,-118.8360293,0,30
B(c7ccc(c6ccccc6)cc7)(c7ccc(c6ccccc6)cc7)/N=N\n1(c2ccccc2cc1),2.440499572,-201.3399936,-74.92566361,0,26
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)c2c(CC(C)(C)C)ccc(c23)c4ccccc4c(c13)ccc(CCC)c1N1(CCOCC1),3.953726431,-205.688185,-98.36404325,0,45
B(c1c(F)c(F)cc(F)c1(F))(c1c(F)c(F)cc(F)c1(F))c1c(c8c(F)cc(F)cc8(F))cccc1C=C([H])N(c4ccc(c2ccc(C(=O)[OH])cc2)cc4)(c4ccc(c2ccc(C(=O)[OH])cc2)cc4),5.012108164,-187.1684005,-119.8546211,0,38
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))C(F)C(=C(Cl))N(c4cc([N+](=O)([O-]))ccc4)(c4cc([N+](=O)([O-]))ccc4),2.938964122,-166.0937969,-143.5969232,0,22
B(c1c(F)cccc1)(c1c(F)cccc1)C1(c8ccc([N+](=O)([O-]))cc8)CCCC(C12)CCCC2(C(C)(C)C)N1(CCCN2CCCCCC12),4.367358796,-220.0377217,-80.41303368,0,42
B(c1ccc(F)cc1)(c1ccc(F)cc1)C1(c8ccc([N+](=O)([O-]))cc8)CC1(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1(CC1),3.039135979,-178.3580734,-112.4946603,0,40
B1(c2ccccc2c3ccccc31)N2C(c8ccccc8)CCN(CCC1(CC))C2=N1,2.803391011,-242.2346673,-76.24584486,0,30
B(F)(F)N2C(c8c(C)cc(C)cc8(C))CCC(CCC1(C(C)C))C2=N1,2.774567528,-226.0476479,-77.7012103,0,24
B(c1c(Cl)cccc1(Cl))(c1c(Cl)cccc1(Cl))C(=C(C(C)C))C(=C([H]))N(c5cc(F)ccc5)(c5cc(F)ccc5),3.106804947,-193.8506251,-94.85788418,0,24
B(C=C(C(=O)C(F)(F)F))(C=C(C(=O)C(F)(F)F))c1c(OC)c(=O)cc(C(C)(C)C)N1(C=CC(C)C),2.586282541,-173.4726454,-124.0737152,0,29
B(c1ccccc1)(c1ccccc1)C1N2C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)COC2=C(CC(C)CC)N1([Si](C)(C)C),2.563934995,-211.9063352,-93.44828436,0,38
B1(cc(c2ccccc2)ccc(c3ccccc3)c1)C(=C(c8c(C)cc(C)cc8(C)))C(NC)N(c5c(F)cccc5)(c5c(F)cccc5),3.782343966,-215.562416,-70.84516176,0,33
B(c1c(F)cc(F)cc1(F))(c1c(F)cc(F)cc1(F))c1c(c8ccccc8)ccc(c14)c(c23)cccc2cccc3c(c45)ccc(c6c(OC)cccc6(OC))c5N1(C(C)(C)CCCC1(C)(C)),4.290509611,-228.1845884,-89.09602612,0,57
B(c7ccc(c6ccccc6)cc7)(c7ccc(c6ccccc6)cc7)C1(C(C)(C)C)CCC1(c8ccc(C)cc8)N1(CCCCCC1),4.241428822,-223.3895169,-77.2378083,0,40
B(c1cc(F)cc(Cl)c1)(c1cc(F)cc(Cl)c1)c1c(c7ccc(N(C)C)cc7)ccc(OC)n1,2.463724979,-219.842652,-100.4375368,0,33
B(C#C)(C#C)C1C(c8ccc([N+](=O)([O-]))cc8)CCC2CC(N)N12,2.486433303,-216.9872328,-90.61089318,0,22
B(c7ccc(c6ccccc6)cc7)(c7ccc(c6ccccc6)cc7)C1C(c8c(C)cc(C)cc8(C))CC2CCCC(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N12,2.78371514,-199.5151917,-100.8908153,0,55
B(Cl)(Cl)C(c8ccc(C(F)(F)F)cc8)=C(C(C)C)N(c7cc2ccccc2cc7)(c7cc2ccccc2cc7),3.004164353,-191.774714,-108.8274144,0,18
B1(cc1)N1c(Cl)c(c8c(F)cc(F)cc8(F))nn1,2.491898361,-194.7764118,-90.75124394,0,17
B(c1c(F)c(F)c(Cl)c(F)c1(F))(c1c(F)c(F)c(Cl)c(F)c1(F))C2N=C(c8ccc(C)cc8)C(C12)=C(CCC)CN1(c5c(F)cccc5),2.543903862,-222.3323059,-117.1455964,0,24
B1(OCCCO1)N(C(F)(F)F)N(c7ccc(N(C)C)cc7)N(C=CCCCC)(C=CCCCC),2.66959454,-196.7349727,-68.1880081,0,11
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))n1c(Cl)cc(=O)c(CC(C)CC)n1,2.446342304,-192.5788911,-125.3450509,0,33
B(c1ccc(N(C)C)cc1)(c1ccc(N(C)C)cc1)c1c(C(=O)OCC)Nc(Br)n1,2.551045356,-221.732892,-82.58618769,0,29
B(c1c(C)cccc1(C))(c1c(C)cccc1(C))Nc1c(S(=[O])(=[O])[O]CC)cn(NC)n1,2.956753733,-208.6839007,-70.90878221,0,30
B(c1ccc(OC)cc1)(c1ccc(OC)cc1)c1c(NC)cnc(CC(C)CC)n1,2.538655928,-231.7103919,-85.45357261,0,29
B(C=CC(C)(C)C)(C=CC(C)(C)C)N2C(C(C)C)CCP(CCC1(CC(C)CC))C2N1(C=CCCCC),4.46805428,-223.9846184,-64.00303528,0,30
B(c1ccc(C)o1)(c1ccc(C)o1)c1c(N)ccc(c12)Cc(c23)ccc(S(=[O])(=[O])[O]CC)c3N(c3ccc(C)cc3)(c3ccc(C)cc3),2.894087583,-211.2767771,-68.43027983,0,33
B(OC)(OC)C1C(c8c(C)cc(C)cc8(C))NCC([O][H])N1(C(C)(C)C),2.566897476,-221.6558374,-62.80683595,0,20
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)C1(CCC)CC1([H])N1(CCCN2CCCNC12),3.948237152,-210.9118245,-106.0312587,0,45
B(c7ccc(c6ccccc6)cc7)(c7ccc(c6ccccc6)cc7)C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)C(CCCC)N(CC)(CC),4.004671638,-208.6077785,-90.354017,0,44
B(C1CCCCC1)(C1CCCCC1)c1c(C(F)(F)F)ccc(c12)Oc(c23)ccc(c8c(C)cc(C)cc8(C))c3N(c4c(C)cccc4(C))(c4c(C)cccc4(C)),4.164003695,-200.9300604,-77.0336551,0,39
B(F)(F)c1onc(F)n1,2.605866821,-159.1320564,-111.9349119,0,8
B(OC)(OC)c1c(CC)ccc([O][H])n1,2.501601609,-214.1767666,-52.97507797,0,13
B(CCc1ccccc1)(CCc1ccccc1)N1C([O][H])CCC(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N1(c3ccc(N(C)C)cc3),2.605081254,-196.1973711,-76.09961942,0,36
B(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)(C(c1c(F)c(F)c(F)c(F)c1(F))=Cc1ccccc1)Oc1c(NC)ccc(Br)n1,2.962222821,-203.8484909,-107.4551184,0,48
B(c1c(Cl)cccc1)(c1c(Cl)cccc1)c1c(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)c2cc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)cnc2N1(c4ccc(c2ccc(C(=O)[OH])cc2)cc4),2.62128013,-168.9286008,-109.8019605,0,51
B(c1c(Br)cc(Br)cc1(Br))(c1c(Br)cc(Br)cc1(Br))c1c(CC(C)(C)C)ccc(c8c(F)cc(F)cc8(F))n1,2.444850683,-212.4100899,-112.1355647,0,38
B(c1ccc(C)s1)(c1ccc(C)s1)N2C(C(C)C)CCP(CCC1(C))C2=N1,2.851581507,-240.7390439,-71.31842404,0,26
B1(C2CCC1CCC2)c1c(OC)cccc1C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N(C=CC(C)C)(C=CC(C)C),4.244313495,-192.5250776,-79.83983375,0,30
B(C1CCCC1)(C1CCCC1)c1c(CC)n(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)nn1,2.519874388,-200.2755124,-86.77357957,0,30
B(C=C)(C=C)C(c8c(F)cc(F)cc8(F))C1CCCC(C(F)(F)F)N1,4.033248657,-195.0854814,-87.89350926,0,24
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)c1c(c7ccc(N(C)C)cc7)ccc(c12)Nc(c23)ccc(c8ccc([N+](=O)([O-]))cc8)c3N(CCCC)(CCCC),3.166790847,-205.7913886,-94.59280049,0,48
B1(N(c6c(F)c(F)c(F)c(F)c6(F))C(C)=C(C)N1(c5c(F)c(F)c(F)c(F)c5(F)))c1c(c7ccc(N(C)C)cc7)cc(c23)ccc2cc(c7ccc(N(C)C)cc7)c(c13)N1(C2CCC1(CC2)),3.149083503,-218.7994691,-78.14104088,0,59
B(c1cc(F)cc(Cl)c1)(c1cc(F)cc(Cl)c1)N2C(c8ccc(C)cc8)CCN(CCC1(C))C2=N1,2.744039564,-231.3433172,-84.69578431,0,34
B(c1c(Cl)cccc1(Cl))(c1c(Cl)cccc1(Cl))c1c(C)cc(c23)ccc2cc(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)c(c13)N(C9CCCC9)(C9CCCC9),3.945142697,-200.1928814,-93.30271186,0,43
B(c1c(Cl)c(Cl)cc(Cl)c1(Cl))(c1c(Cl)c(Cl)cc(Cl)c1(Cl))N1C(F)CCC(S(=[O])(=[O])[O]CC)N1,2.453490783,-183.2204086,-97.83427155,0,33
B(C=C(C(=O)([N+](=O)([O-]))))(C=C(C(=O)([N+](=O)([O-]))))C(c7ccc(N(C)C)cc7)C1CCc2cccc([O][H])c2N1(C=C(C(=O)CC)),3.027509242,-201.2470412,-123.5939653,0,35
B(c1c(Cl)c(Cl)ccc1(Cl))(c1c(Cl)c(Cl)ccc1(Cl))N1C(c8ccc([N+](=O)([O-]))cc8)COC(CC)N1,2.387941771,-191.8433767,-86.71420687,0,35
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))c2c([H])ccnc2c1cccc(c8cc(C(F)(F)F)cc(C(F)(F)F)c8)n1,3.323524649,-195.9149297,-131.7250374,0,48
B(c1c(C)c(C)c(C)c(C)c1(C))(c1c(C)c(C)c(C)c(C)c1(C))C1(CC(C)CC)CCC1(F)N(C=CN(C)C)(C=CN(C)C),4.138308835,-220.290223,-65.79091801,0,33
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))C1C(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N=NN1(C9CCCCC9),2.69534948,-164.2415182,-139.9795608,0,40
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)C1C(c8ccc([N+](=O)([O-]))cc8)NCC(c8c(C)cc(C)cc8(C))N1(C=C(C(=O)([N+](=O)([O-])))),2.498357038,-171.7786986,-118.9111842,0,40
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))C1(c7ccc(N(C)C)cc7)CC1(c6c(OC)cccc6(OC))N(CCN(C)C)(CCN(C)C),3.163589218,-212.4761167,-108.3769079,0,45
B(CCC)(CCC)C(F)C1CCCC(c8ccccc8)N1(c5ccc(F)cc5),4.107299543,-208.5771364,-78.17651652,0,20
B1(OccO1)C1C(c7ccc(N(C)C)cc7)CCC2CC(C(=O)OCC)N12,2.466316616,-227.0199349,-54.6114649,0,26
B1(cc1)C1N(c7ccc(N(C)C)cc7)C=C(S(=[O])(=[O])[O]CC)N1(C1C(C2)CCC2C1),2.581494019,-220.8564739,-73.27501051,0,22
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)c1c(C(C)(C)C)cn(C)n1,2.497507546,-211.1956383,-99.34636594,0,28
B(C=C(c1ccccc1))(C=C(c1ccccc1))C(c8ccc(C(F)(F)F)cc8)CC(C(C)(C)C)N1(C(C(=O)[OH])Cc2ccccc21),4.795599852,-210.0600231,-96.21020629,0,34
B(c1c(Br)cc(Br)cc1(Br))(c1c(Br)cc(Br)cc1(Br))N2C(C(=O)OCC)CN(CC1(c6c(OC)cccc6(OC)))C2=N1,3.271297554,-222.8505351,-101.0715187,0,41
B(c1ccccc1)(c1ccccc1)c1nc([O][H])sn1,2.555298047,-207.074067,-88.98390505,0,18
B(C(C)(C)C)(C(C)(C)C)C(=C(CCC))C(OC)N1(CCC2(SCCS2)CC1),3.459044906,-215.4998033,-66.16195809,0,17
B1(C2CCC1CCC2)C(CCC)=CC(C(F)(F)F)N1(C(C)(C)CCCC1(C)(C)),4.562127142,-203.8866697,-78.45979584,0,18
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)N(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)N(c8ccc(C)cc8)n1(cncc1),2.728527847,-151.5795279,-119.0245044,0,33
B1(OCCCO1)C1C(C(C)C)CCC(CC)C1N(C)(C),4.010422678,-220.0925037,-47.92055835,0,17
B(C=CC(C)C)(C=CC(C)C)C1C(Cl)CC2CCCC(c6c(OC)cccc6(OC))N12,2.692771782,-234.4254385,-62.55607473,0,30
B(C)(C)C(CCCC)CC(S(=[O])(=[O])[O]CC)N(c3ccc(C)cc3)(c3ccc(C)cc3),3.051625983,-199.9399424,-70.98065725,0,16
B1(ccocc1)C(Cl)(C)N(c4c(C)cccc4(C))(c4c(C)cccc4(C)),2.668285026,-207.8341857,-66.22307059,0,9
B(Br)(Br)N2C(CC(C)(C)C)CCN(CCC1(c7ccc(N(C)C)cc7))C2=N1,2.867179942,-226.9766984,-98.4473107,0,26
B(c1c(Br)c(Br)cc(Br)c1(Br))(c1c(Br)c(Br)cc(Br)c1(Br))C(c7ccc(N(C)C)cc7)CC(c8ccccc8)N1(CCCCC1),5.104453707,-219.6799136,-125.918752,0,39
B(c1ccc(Cl)cc1)(c1ccc(Cl)cc1)Nc1c(c8ccc(C)cc8)cn([O][H])n1,2.938548509,-207.5792071,-78.69739846,0,28
B(C#C)(C#C)C1C(c8ccccc8)c2cccc(CC(C)CC)c2N1,2.535932154,-211.6553373,-84.3503711,0,24
B1(ccocc1)c1c(N)N1(C9CCCCC9),2.923914475,-228.5025592,-51.327699,0,9
B(c1cc(F)cc(F)c1)(c1cc(F)cc(F)c1)c1snc(C(F)(F)F)n1,2.591733129,-180.9401258,-124.3619467,0,25
B(c1c(Br)c(Br)c(Br)c(Br)c1(Br))(c1c(Br)c(Br)c(Br)c(Br)c1(Br))c1onc([Si](C)(C)C)n1,2.646281901,-199.2747066,-139.938706,0,31
B1(cccccc1)C(Cl)C([O][H])N1(CCCCC1),4.025534376,-217.62841,-75.62990198,0,11
B(c1cc(Cl)ccc1)(c1cc(Cl)ccc1)Nc1c(Cl)cn(OC)n1,2.957526592,-200.9419654,-81.00099932,0,23
B(C)(C)c1c(c8ccc(C)cc8)cccc1CC(c8ccc([N+](=O)([O-]))cc8)N(c7c(C)cc(C)cc7(C))(c7c(C)cc(C)cc7(C)),4.218154438,-207.1725444,-71.91826546,0,27
B(C)(C)C(C(=O)OCC)Cc1ccc2ccccc2c1c3c4ccccc4ccc3CC(c6c(OC)cccc6(OC))N(CCC)(CCC),6.193486269,-231.7381555,-80.11245067,0,42
B(C1CCCC1)(C1CCCC1)C(=C(c8ccc(C)cc8)C(C(C)C))N1(CCC2(SCCS2)CC1),2.748356318,-221.174109,-73.70627613,0,24
B(c1cc(Br)cc(Br)c1)(c1cc(Br)cc(Br)c1)C(c8ccccc8)c1cc(=O)cc(CCCC)N1(c3ccc(N(C)C)cc3),3.090631769,-178.5913196,-116.7856934,0,34
B(C=C)(C=C)C1(c8ccc(C(F)(F)F)cc8)CC1(c8ccc(C)cc8)N1(CSCC1),4.087160278,-201.5276585,-86.05538389,0,25
B1(cccccc1)/N=N\N(c4c(C)c(C)c(C)c(C)c4(C))(c4c(C)c(C)c(C)c(C)c4(C)),2.5132231,-219.9408411,-51.05861795,0,8
B(c1cc([N+](=O)([O-]))ccc1)(c1cc([N+](=O)([O-]))ccc1)N2C(c6c(OC)cccc6(OC))CCP(CCC1(c8ccc(C(F)(F)F)cc8))C2N1(c4cc([N+](=O)([O-]))ccc4),2.89419508,-184.8227025,-94.65174872,0,48
B(C(C)(C)C)(C(C)(C)C)C1N2C(CC(C)CC)COC2=C(CCC)N1(CC),2.667634446,-214.1468081,-72.87101761,0,10
B(C=C)(C=C)N2C(F)CCP(CCC1(c8ccc(C(F)(F)F)cc8))C2=N1,2.860940997,-220.0556018,-81.89208183,0,25
B(c1cc(Cl)cc(Cl)c1)(c1cc(Cl)cc(Cl)c1)c1c(N)cc(c23)ccc2cc(CC(C)CC)c(c13)N(C2=CC(C3)CCC23)(C2=CC(C3)CCC23),2.948547483,-203.8923159,-88.06414319,0,35
B1(OccO1)N2C(CC(C)(C)C)CCC(CCC1(CCCC))C2=N1,2.93977319,-237.2242492,-55.09890257,0,23
B(CC(C)(C)C)(CC(C)(C)C)C(=C(C(C)C))C(C(C)(C)C)N(c7cc2ccccc2cc7)(c7cc2ccccc2cc7),3.286356549,-209.8683268,-74.87375481,0,21
B(CC(c1c(F)c(F)c(F)c(F)c1(F)))(CC(c1c(F)c(F)c(F)c(F)c1(F)))C(=C(C(F)(F)F)C(S(=[O])(=[O])[O]CC))n1(cccc1),2.578927304,-163.700752,-118.3171672,0,40
B(C1CCCC1)(C1CCCC1)C1(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)CCCC(C12)CCCC2(c8c(C)cc(C)cc8(C))N1(CCC1),4.543175759,-213.2774823,-84.22845065,0,43
B(c1c(F)c(F)c(F)c(F)c1(F))(c1c(F)c(F)c(F)c(F)c1(F))c1c(C(C(F)(F)F)(C(F)(F)F)C(F)(F)F)ccc(c8ccc([N+](=O)([O-]))cc8)c1N(CCCCC)(CCCCC),2.854989916,-178.7597445,-126.2789755,0,51
